id;time_start;time_end;act;prev_act;next_act;contract_start;contract_end;V01;V02;V03;V04;V05;V06;V07;V08;V09;V10;V11
1497;2012-01-01;2012-01-31;before_data_capture;none;func_260;2008-05-01;2099-12-31;cat_2;cat_04;cat_191;cat_1;cat_01;cat_4;cat_6;0.52;1;0.58;0.3415418
1497;2012-01-31;2021-12-31;func_260;before_data_capture;none;2008-05-01;2099-12-31;cat_2;cat_04;cat_191;cat_1;cat_01;cat_4;cat_6;0.52;1;0.58;0.3415418
1498;2012-01-01;2012-01-31;before_data_capture;none;func_207;2001-01-01;2023-04-30;cat_4;cat_04;cat_193;cat_2;cat_01;cat_5;cat_2;0.56;1;0.33;0.2262013
1498;2012-01-31;2015-04-30;func_207;before_data_capture;func_024;2001-01-01;2023-04-30;cat_4;cat_04;cat_193;cat_2;cat_01;cat_5;cat_2;0.56;1;0.33;0.2262013
1498;2015-05-31;2021-12-31;func_024;func_207;none;2001-01-01;2023-04-30;cat_4;cat_04;cat_193;cat_2;cat_01;cat_5;cat_2;0.8;1;0.33;0.2546961
1499;2019-01-31;2021-12-31;func_100;none;none;2019-01-01;2099-12-31;cat_7;cat_02;cat_141;cat_1;cat_01;cat_6;cat_2;0.08;1;0.17;0.2028255
1500;2012-01-01;2012-01-31;before_data_capture;none;func_055;2012-01-01;2099-12-31;cat_7;cat_04;cat_168;cat_2;cat_01;cat_4;cat_3;0;1;0.58;0.2773549
1500;2012-01-31;2012-06-30;func_055;before_data_capture;func_239;2012-01-01;2099-12-31;cat_7;cat_04;cat_168;cat_2;cat_01;cat_4;cat_3;0;1;0.58;0.2773549
1500;2012-07-31;2017-12-31;func_239;func_055;func_012;2012-01-01;2099-12-31;cat_7;cat_04;cat_168;cat_2;cat_01;cat_4;cat_3;0.2;1;0.67;0.3321667
1500;2018-01-31;2021-12-31;func_012;func_239;none;2012-01-01;2099-12-31;cat_7;cat_04;cat_161;cat_2;cat_01;cat_4;cat_2;0.36;1;0.67;0.3672118
1501;2012-01-01;2012-01-31;before_data_capture;none;func_095;2001-01-01;2099-12-31;cat_2;cat_04;cat_193;cat_1;cat_01;cat_4;cat_3;0.8;0.8;0.58;0.3501876
1501;2012-01-31;2021-12-31;func_095;before_data_capture;none;2001-01-01;2099-12-31;cat_2;cat_04;cat_193;cat_1;cat_01;cat_4;cat_3;0.8;0.8;0.58;0.3501876
1502;2012-01-01;2012-01-31;before_data_capture;none;func_163;2001-01-01;2099-12-31;cat_2;cat_04;cat_191;cat_1;cat_01;cat_4;cat_3;0.8;1;0.33;0.2603294
1502;2012-01-31;2021-12-31;func_163;before_data_capture;none;2001-01-01;2099-12-31;cat_2;cat_04;cat_191;cat_1;cat_01;cat_4;cat_3;0.8;1;0.33;0.2603294
1503;2012-01-01;2012-01-31;before_data_capture;none;func_044;2012-01-01;2099-12-31;cat_7;cat_04;cat_209;cat_1;cat_01;cat_4;cat_2;0.24;1;0.75;0.4116033
1503;2012-01-31;2018-03-31;func_044;before_data_capture;func_020;2012-01-01;2099-12-31;cat_7;cat_04;cat_209;cat_1;cat_01;cat_4;cat_2;0.24;1;0.75;0.4116033
1503;2018-04-30;2021-12-31;func_020;func_044;none;2012-01-01;2099-12-31;cat_7;cat_04;cat_209;cat_1;cat_01;cat_4;cat_2;0.36;1;0.75;0.4353072
1504;2012-01-01;2012-01-31;before_data_capture;none;func_003;2001-01-01;2099-12-31;cat_3;cat_05;cat_410;cat_1;cat_01;cat_1;cat_4;0.8;1;0.75;0.3409895
1504;2012-01-31;2021-12-31;func_003;before_data_capture;none;2001-01-01;2099-12-31;cat_3;cat_05;cat_410;cat_1;cat_01;cat_1;cat_4;0.8;1;0.75;0.3409895
1505;2012-01-01;2012-01-31;before_data_capture;none;func_099;2012-01-01;2099-12-31;cat_7;cat_04;cat_165;cat_2;cat_01;cat_2;cat_2;0.36;0.5;0.33;0.2649889
1505;2012-01-31;2021-12-31;func_099;before_data_capture;none;2012-01-01;2099-12-31;cat_7;cat_04;cat_165;cat_2;cat_01;cat_2;cat_2;0.36;0.5;0.33;0.2649889
1506;2012-01-31;2012-01-31;func_046;none;func_002;2012-01-01;2099-12-31;cat_7;cat_02;cat_134;cat_2;cat_01;cat_4;cat_3;0;1;0.67;0.3442477
1506;2012-02-29;2013-12-31;func_002;func_046;func_046;2012-01-01;2099-12-31;cat_7;cat_02;cat_134;cat_2;cat_01;cat_4;cat_3;0.04;1;0.67;0.3523373
1506;2014-01-31;2021-12-31;func_046;func_002;none;2012-01-01;2099-12-31;cat_7;cat_02;cat_134;cat_2;cat_01;cat_4;cat_3;0.36;1;0.67;0.3912699
1507;2017-07-31;2021-12-31;func_163;none;none;2017-06-01;2099-12-31;cat_2;cat_18;cat_271;cat_2;cat_01;cat_7;cat_2;0.16;0.5;0.33;0.2144654
1508;2014-01-31;2015-06-30;func_005;none;func_154;2014-01-27;2018-01-31;cat_4;cat_04;cat_063;cat_2;cat_01;cat_3;cat_2;0.04;1;0.25;0.1737745
1508;2015-07-31;2015-10-31;func_154;func_005;func_227;2014-01-27;2018-01-31;cat_4;cat_04;cat_063;cat_2;cat_01;cat_3;cat_2;0.04;1;0.33;0.175419
1508;2015-11-30;2018-01-31;func_227;func_154;func_024;2014-01-27;2018-01-31;cat_4;cat_04;cat_063;cat_2;cat_01;cat_3;cat_2;0.16;0.8;0.33;0.1814242
1508;2018-02-28;2021-12-31;func_024;func_227;none;2018-02-01;2099-12-31;cat_2;cat_04;cat_063;cat_2;cat_01;cat_3;cat_2;0.12;0.8;0.33;0.1943471
1509;2012-01-31;2014-12-31;func_202;before_data_capture;func_181;2013-01-01;2099-12-31;cat_4;cat_04;cat_212;cat_1;cat_01;cat_4;cat_3;0.04;1;0.58;0.2565542
1509;2012-01-01;2012-01-31;before_data_capture;none;func_202;2013-01-01;2099-12-31;cat_4;cat_04;cat_212;cat_1;cat_01;cat_4;cat_3;0.04;1;0.58;0.2565542
1509;2015-01-31;2021-12-31;func_181;func_202;none;2013-01-01;2099-12-31;cat_4;cat_04;cat_212;cat_1;cat_01;cat_4;cat_3;0.32;1;0.67;0.3122804
1510;2012-01-01;2012-01-31;before_data_capture;none;func_056;2012-01-01;2099-12-31;cat_7;cat_04;cat_131;cat_2;cat_01;cat_4;cat_2;0.36;0.8;0.5;0.3445902
1510;2012-01-31;2021-12-31;func_056;before_data_capture;none;2012-01-01;2099-12-31;cat_7;cat_04;cat_131;cat_2;cat_01;cat_4;cat_2;0.36;0.8;0.5;0.3445902
1511;2012-01-31;2012-01-31;func_142;none;func_002;2012-01-01;2019-04-30;cat_7;cat_02;cat_146;cat_2;cat_01;cat_4;cat_2;0;1;0.58;0.2815294
1511;2012-02-29;2013-12-31;func_002;func_142;func_026;2012-01-01;2019-04-30;cat_7;cat_15;cat_146;cat_2;cat_01;cat_4;cat_2;0.04;1;0.58;0.2966915
1511;2014-01-31;2019-04-30;func_026;func_002;leave;2012-01-01;2019-04-30;cat_7;cat_15;cat_146;cat_2;cat_01;cat_4;cat_2;0.28;1;0.58;0.3384797
1511;2019-04-30;2019-04-30;leave;func_026;none;2012-01-01;2019-04-30;cat_7;cat_15;cat_146;cat_2;cat_01;cat_4;cat_2;0.28;1;0.58;0.3384797
1512;2012-01-01;2012-01-31;before_data_capture;none;func_056;2001-03-01;2099-12-31;cat_1;cat_04;cat_014;cat_1;cat_02;cat_7;cat_2;0.8;1;0.5;0.2438373
1512;2012-01-31;2021-12-31;func_056;before_data_capture;none;2001-03-01;2099-12-31;cat_1;cat_04;cat_014;cat_1;cat_02;cat_7;cat_2;0.8;1;0.5;0.2438373
1513;2012-01-01;2012-01-31;before_data_capture;none;func_177;2001-01-01;2099-12-31;cat_2;cat_04;cat_207;cat_2;cat_01;cat_2;cat_3;0.8;1;0.33;0.2221444
1513;2012-01-31;2021-12-31;func_177;before_data_capture;none;2001-01-01;2099-12-31;cat_2;cat_04;cat_207;cat_2;cat_01;cat_2;cat_3;0.8;1;0.33;0.2221444
1514;2012-01-01;2012-01-31;before_data_capture;none;func_239;2012-01-01;2099-12-31;cat_7;cat_04;cat_077;cat_1;cat_01;cat_1;cat_2;0.04;0.8;0.67;0.3731935
1514;2012-01-31;2013-12-31;func_239;before_data_capture;func_212;2012-01-01;2099-12-31;cat_7;cat_04;cat_077;cat_1;cat_01;cat_1;cat_2;0.04;0.8;0.67;0.3731935
1514;2014-01-31;2021-12-31;func_212;func_239;none;2012-01-01;2099-12-31;cat_7;cat_04;cat_077;cat_1;cat_01;cat_1;cat_2;0.36;0.8;0.67;0.4498784
1515;2012-01-01;2012-01-31;before_data_capture;none;func_177;2002-05-13;2099-12-31;cat_2;cat_09;cat_239;cat_2;cat_01;cat_2;cat_4;0.76;0.8;0.33;0.2518196
1515;2012-01-31;2021-12-31;func_177;before_data_capture;none;2002-05-13;2099-12-31;cat_2;cat_09;cat_239;cat_2;cat_01;cat_2;cat_4;0.76;0.8;0.33;0.2518196
1516;2012-01-01;2012-01-31;before_data_capture;none;func_220;2009-01-01;2099-12-31;cat_2;cat_04;cat_193;cat_1;cat_01;cat_4;cat_2;0.12;1;0.67;0.2975314
1516;2012-01-31;2012-03-31;func_220;before_data_capture;func_239;2009-01-01;2099-12-31;cat_2;cat_04;cat_193;cat_1;cat_01;cat_4;cat_2;0.12;1;0.67;0.2975314
1516;2012-04-30;2012-10-31;func_239;func_220;func_240;2009-01-01;2099-12-31;cat_2;cat_04;cat_193;cat_1;cat_01;cat_4;cat_2;0.12;1;0.67;0.3022046
1516;2012-11-30;2019-04-30;func_240;func_239;func_220;2009-01-01;2099-12-31;cat_2;cat_04;cat_193;cat_1;cat_01;cat_4;cat_2;0.4;1;0.67;0.3608693
1516;2019-05-31;2021-12-31;func_220;func_240;none;2009-01-01;2099-12-31;cat_2;cat_04;cat_193;cat_1;cat_01;cat_4;cat_2;0.48;1;0.67;0.377598
1517;2014-01-31;2016-05-31;func_247;none;leave;2014-01-01;2016-05-01;cat_7;cat_04;cat_212;cat_1;cat_01;cat_4;cat_2;0.08;1;0.58;0.2967595
1517;2016-05-31;2016-05-31;leave;func_247;none;2014-01-01;2016-05-01;cat_7;cat_04;cat_212;cat_1;cat_01;cat_4;cat_2;0.08;1;0.58;0.2967595
1518;2012-01-01;2012-01-31;before_data_capture;none;func_132;2001-01-01;2099-12-31;cat_3;cat_04;cat_181;cat_1;cat_01;cat_1;cat_5;0.44;0.8;0.75;0.3646248
1518;2012-01-31;2012-10-31;func_132;before_data_capture;func_232;2001-01-01;2099-12-31;cat_3;cat_04;cat_181;cat_1;cat_01;cat_1;cat_5;0.44;0.8;0.75;0.3646248
1518;2012-11-30;2021-12-31;func_232;func_132;none;2001-01-01;2099-12-31;cat_3;cat_04;cat_181;cat_1;cat_01;cat_1;cat_5;0.8;0.8;0.75;0.4285575
1519;2012-01-01;2012-01-31;before_data_capture;none;func_210;2008-09-01;2099-12-31;cat_4;cat_09;cat_233;cat_2;cat_01;cat_1;cat_2;0.52;0.5;0.67;0.3360412
1519;2012-01-31;2021-12-31;func_210;before_data_capture;none;2008-09-01;2099-12-31;cat_4;cat_09;cat_233;cat_2;cat_01;cat_1;cat_2;0.52;0.5;0.67;0.3360412
1520;2012-01-01;2012-01-31;before_data_capture;none;func_181;2001-01-01;2022-09-30;cat_3;cat_02;cat_421;cat_1;cat_01;cat_4;cat_2;0.8;1;0.67;0.377598
1520;2012-01-31;2021-12-31;func_181;before_data_capture;none;2001-01-01;2022-09-30;cat_3;cat_02;cat_421;cat_1;cat_01;cat_4;cat_2;0.8;1;0.67;0.377598
1521;2012-01-01;2012-01-31;before_data_capture;none;func_157;2001-01-01;2099-12-31;cat_2;cat_06;cat_115;cat_2;cat_01;cat_2;cat_2;0.48;0.5;0.33;0.2344314
1521;2012-01-31;2013-05-31;func_157;before_data_capture;func_177;2001-01-01;2099-12-31;cat_2;cat_06;cat_115;cat_2;cat_01;cat_2;cat_2;0.48;0.5;0.33;0.2344314
1521;2013-06-30;2021-12-31;func_177;func_157;none;2001-01-01;2099-12-31;cat_2;cat_06;cat_115;cat_2;cat_01;cat_2;cat_2;0.8;0.5;0.33;0.2649889
1522;2012-01-01;2012-01-31;before_data_capture;none;func_221;2008-03-01;2099-12-31;cat_6;cat_04;cat_198;cat_2;cat_01;cat_4;cat_2;0.2;1;0.42;0.1943477
1522;2012-01-31;2013-04-30;func_221;before_data_capture;func_160;2008-03-01;2099-12-31;cat_6;cat_04;cat_198;cat_2;cat_01;cat_4;cat_2;0.2;1;0.42;0.1943477
1522;2013-05-31;2015-04-30;func_160;func_221;func_221;2008-03-01;2099-12-31;cat_6;cat_04;cat_198;cat_2;cat_01;cat_4;cat_2;0.28;1;0.42;0.2025582
1522;2015-05-31;2018-04-30;func_221;func_160;func_221;2008-03-01;2099-12-31;cat_6;cat_04;cat_198;cat_2;cat_01;cat_4;cat_2;0.4;0.8;0.42;0.2251935
1522;2018-05-31;2021-12-31;func_221;func_221;none;2008-03-01;2099-12-31;cat_6;cat_04;cat_198;cat_2;cat_01;cat_4;cat_2;0.52;0.8;0.5;0.2446993
1523;2012-01-01;2012-01-31;before_data_capture;none;func_002;2012-01-01;2099-12-31;cat_7;cat_04;cat_179;cat_2;cat_01;cat_7;cat_2;0.36;1;0.58;0.3501876
1523;2012-01-31;2021-12-31;func_002;before_data_capture;none;2012-01-01;2099-12-31;cat_7;cat_04;cat_179;cat_2;cat_01;cat_7;cat_2;0.36;1;0.58;0.3501876
1524;2012-01-01;2012-01-31;before_data_capture;none;func_216;2001-01-01;2022-02-28;cat_2;cat_04;cat_192;cat_2;cat_01;cat_4;cat_2;0.68;0.5;0.42;0.2740255
1524;2012-01-31;2018-04-30;func_216;before_data_capture;func_228;2001-01-01;2022-02-28;cat_2;cat_04;cat_192;cat_2;cat_01;cat_4;cat_2;0.68;0.5;0.42;0.2740255
1524;2018-05-31;2021-12-31;func_228;func_216;none;2001-01-01;2022-02-28;cat_2;cat_04;cat_192;cat_2;cat_01;cat_4;cat_2;0.8;0.5;0.42;0.2892948
1525;2020-03-31;2021-12-31;func_183;none;none;2020-03-01;2099-12-31;cat_7;cat_04;cat_208;cat_2;cat_01;cat_1;cat_2;0.04;1;0.5;0.2653732
1526;2012-01-01;2012-01-31;before_data_capture;none;func_095;2001-01-01;2099-12-31;cat_2;cat_04;cat_188;cat_1;cat_01;cat_4;cat_2;0.8;0.8;0.58;0.3316216
1526;2012-01-31;2021-12-31;func_095;before_data_capture;none;2001-01-01;2099-12-31;cat_2;cat_04;cat_188;cat_1;cat_01;cat_4;cat_2;0.8;0.8;0.58;0.3316216
1527;2012-01-01;2012-01-31;before_data_capture;none;func_250;2001-01-01;2099-12-31;cat_4;cat_04;cat_196;cat_1;cat_01;cat_4;cat_2;0.8;0.9;0.42;0.2892948
1527;2012-01-31;2021-12-31;func_250;before_data_capture;none;2001-01-01;2099-12-31;cat_4;cat_04;cat_196;cat_1;cat_01;cat_4;cat_2;0.8;0.9;0.42;0.2892948
1528;2012-01-01;2012-01-31;before_data_capture;none;func_216;2001-01-01;2099-12-31;cat_2;cat_06;cat_161;cat_1;cat_01;cat_7;cat_2;0.8;1;0.42;0.2915882
1528;2012-01-31;2021-12-31;func_216;before_data_capture;none;2001-01-01;2099-12-31;cat_2;cat_06;cat_161;cat_1;cat_01;cat_7;cat_2;0.8;1;0.42;0.2915882
1529;2016-04-30;2021-12-31;func_002;none;none;2016-04-11;2099-12-31;cat_7;cat_06;cat_162;cat_2;cat_01;cat_7;cat_3;0.2;1;0.58;0.2608438
1530;2012-01-01;2012-01-31;before_data_capture;none;func_209;2001-10-01;2099-12-31;cat_1;cat_04;cat_014;cat_1;cat_01;cat_4;cat_2;0.68;1;0.67;0.3182569
1530;2012-01-31;2018-04-30;func_209;before_data_capture;func_217;2001-10-01;2099-12-31;cat_1;cat_04;cat_014;cat_1;cat_01;cat_4;cat_2;0.68;1;0.67;0.3182569
1530;2018-05-31;2021-12-31;func_217;func_209;none;2001-10-01;2099-12-31;cat_1;cat_04;cat_014;cat_1;cat_01;cat_4;cat_2;0.8;1;0.67;0.3464314
1531;2012-01-01;2012-01-31;before_data_capture;none;func_095;2001-01-01;2099-12-31;cat_2;cat_04;cat_232;cat_2;cat_01;cat_1;cat_2;0.8;1;0.58;0.3409033
1531;2012-01-31;2021-12-31;func_095;before_data_capture;none;2001-01-01;2099-12-31;cat_2;cat_04;cat_232;cat_2;cat_01;cat_1;cat_2;0.8;1;0.58;0.3409033
1532;2012-01-01;2012-01-31;before_data_capture;none;func_251;2012-01-01;2022-04-30;cat_7;cat_04;cat_203;cat_1;cat_01;cat_4;cat_2;0.36;0.8;0.58;0.3827542
1532;2012-01-31;2021-12-31;func_251;before_data_capture;none;2012-01-01;2022-04-30;cat_7;cat_04;cat_203;cat_1;cat_01;cat_4;cat_2;0.36;0.8;0.58;0.3827542
1533;2013-08-31;2015-12-31;func_062;none;leave;2013-08-21;2015-12-26;cat_7;cat_04;cat_439;cat_1;cat_01;cat_1;cat_2;0.08;1;0.83;0.475502
1533;2015-12-31;2015-12-31;leave;func_062;none;2013-08-21;2015-12-26;cat_7;cat_04;cat_439;cat_1;cat_01;cat_1;cat_2;0.08;1;0.83;0.475502
1534;2012-01-01;2012-01-31;before_data_capture;none;func_104;2012-01-01;2023-02-28;cat_7;cat_03;cat_366;cat_2;cat_01;cat_2;cat_3;0.12;0.5;0.75;0.366832
1534;2012-01-31;2015-06-30;func_104;before_data_capture;func_236;2012-01-01;2023-02-28;cat_7;cat_03;cat_366;cat_2;cat_01;cat_2;cat_3;0.12;0.5;0.75;0.366832
1534;2015-07-31;2021-12-31;func_236;func_104;none;2012-01-01;2023-02-28;cat_7;cat_04;cat_366;cat_2;cat_01;cat_2;cat_3;0.36;0.5;0.67;0.4063471
1535;2012-01-01;2012-01-31;before_data_capture;none;func_251;2012-01-01;2099-12-31;cat_7;cat_04;cat_174;cat_1;cat_01;cat_4;cat_2;0.36;1;0.58;0.315232
1535;2012-01-31;2021-12-31;func_251;before_data_capture;none;2012-01-01;2099-12-31;cat_7;cat_04;cat_174;cat_1;cat_01;cat_4;cat_2;0.36;1;0.58;0.315232
1536;2012-01-01;2012-01-31;before_data_capture;none;func_151;2001-01-01;2022-06-30;cat_3;cat_02;cat_141;cat_1;cat_01;cat_4;cat_2;0.48;0.8;0.33;0.2291412
1536;2012-01-31;2013-03-31;func_151;before_data_capture;func_010;2001-01-01;2022-06-30;cat_3;cat_02;cat_141;cat_1;cat_01;cat_4;cat_2;0.48;0.8;0.33;0.2291412
1536;2013-04-30;2021-12-31;func_010;func_151;none;2001-01-01;2022-06-30;cat_3;cat_02;cat_141;cat_1;cat_01;cat_4;cat_2;0.8;0.8;0.42;0.2774627
1537;2012-05-31;2013-12-31;func_151;none;func_011;2012-05-02;2013-12-31;cat_3;cat_02;cat_084;cat_2;cat_01;cat_7;cat_2;0.04;1;0.33;0.1947569
1537;2014-01-31;2014-10-31;func_011;func_151;func_038;2014-01-01;2014-10-05;cat_5;cat_02;cat_084;cat_2;cat_01;cat_7;cat_1;0;1;0.33;0.199415
1537;2014-10-31;2016-10-31;func_038;func_011;func_187;2014-10-06;2099-12-31;cat_3;cat_02;cat_084;cat_2;cat_01;cat_7;cat_5;0.08;1;0.42;0.2065255
1537;2016-11-30;2021-12-31;func_187;func_038;none;2014-10-06;2099-12-31;cat_3;cat_02;cat_154;cat_2;cat_01;cat_7;cat_5;0.28;0.8;0.42;0.2354928
1538;2012-01-01;2012-01-31;before_data_capture;none;func_237;2012-01-01;2022-09-30;cat_7;cat_04;cat_200;cat_1;cat_01;cat_4;cat_2;0.36;0.8;0.5;0.3116137
1538;2012-01-31;2021-12-31;func_237;before_data_capture;none;2012-01-01;2022-09-30;cat_7;cat_04;cat_200;cat_1;cat_01;cat_4;cat_2;0.36;0.8;0.5;0.3116137
1539;2012-01-01;2012-01-31;before_data_capture;none;func_216;2001-02-12;2099-12-31;cat_2;cat_02;cat_139;cat_2;cat_01;cat_7;cat_2;0.6;1;0.42;0.2189144
1539;2012-01-31;2016-04-30;func_216;before_data_capture;func_177;2001-02-12;2099-12-31;cat_2;cat_02;cat_139;cat_2;cat_01;cat_7;cat_2;0.6;1;0.42;0.2189144
1539;2016-05-31;2021-12-31;func_177;func_216;none;2001-02-12;2099-12-31;cat_2;cat_02;cat_139;cat_2;cat_01;cat_7;cat_2;0.8;0.8;0.33;0.2460745
1540;2020-01-31;2021-12-31;func_114;none;none;2020-01-01;2099-12-31;cat_2;cat_18;cat_287;cat_2;cat_01;cat_4;cat_4;0.04;0.8;0.75;0.3969039
1541;2012-01-01;2012-01-31;before_data_capture;none;func_216;2001-01-01;2099-12-31;cat_2;cat_04;cat_179;cat_1;cat_01;cat_4;cat_3;0.8;0.8;0.42;0.2898588
1541;2012-01-31;2021-12-31;func_216;before_data_capture;none;2001-01-01;2099-12-31;cat_2;cat_04;cat_179;cat_1;cat_01;cat_4;cat_3;0.8;0.8;0.42;0.2898588
1542;2012-01-01;2012-01-31;before_data_capture;none;func_143;2001-01-01;2099-12-31;cat_4;cat_04;cat_165;cat_2;cat_01;cat_1;cat_5;0.8;1;0.75;0.4227144
1542;2012-01-31;2021-12-31;func_143;before_data_capture;none;2001-01-01;2099-12-31;cat_4;cat_04;cat_165;cat_2;cat_01;cat_1;cat_5;0.8;1;0.75;0.4227144
1543;2012-01-01;2012-01-31;before_data_capture;none;func_220;2002-01-01;2099-12-31;cat_2;cat_04;cat_163;cat_1;cat_01;cat_1;cat_2;0.76;0.8;0.67;0.4329301
1543;2012-01-31;2021-12-31;func_220;before_data_capture;none;2002-01-01;2099-12-31;cat_2;cat_04;cat_163;cat_1;cat_01;cat_1;cat_2;0.76;0.8;0.67;0.4329301
1544;2012-01-31;2018-04-30;func_209;before_data_capture;func_217;2018-01-01;2018-12-31;cat_2;cat_04;cat_440;cat_2;cat_01;cat_1;cat_3;0;0.8;0.67;0.5465686
1544;2012-01-01;2012-01-31;before_data_capture;none;func_209;2018-01-01;2018-12-31;cat_2;cat_04;cat_440;cat_2;cat_01;cat_1;cat_3;0;0.8;0.67;0.5465686
1544;2018-05-31;2021-12-31;func_217;func_209;none;2019-01-01;2099-12-31;cat_1;cat_04;cat_440;cat_2;cat_01;cat_1;cat_3;0.08;1;0.67;0.2944843
1545;2012-01-01;2012-01-31;before_data_capture;none;func_049;2012-01-01;2099-12-31;cat_7;cat_04;cat_207;cat_1;cat_01;cat_2;cat_2;0.36;1;0.58;0.2812641
1545;2012-01-31;2021-12-31;func_049;before_data_capture;none;2012-01-01;2099-12-31;cat_7;cat_04;cat_207;cat_1;cat_01;cat_2;cat_2;0.36;1;0.58;0.2812641
1546;2012-01-01;2012-01-31;before_data_capture;none;func_025;2007-11-01;2012-04-30;cat_2;cat_04;cat_207;cat_2;cat_01;cat_4;cat_5;0.2;0.8;0.67;0.3447458
1546;2012-01-31;2012-04-30;func_025;before_data_capture;func_258;2007-11-01;2012-04-30;cat_2;cat_04;cat_207;cat_2;cat_01;cat_4;cat_5;0.2;0.8;0.67;0.3447458
1546;2012-05-31;2018-12-31;func_258;func_025;func_153;2012-05-01;2099-12-31;cat_7;cat_04;cat_207;cat_2;cat_01;cat_4;cat_5;0.24;0.8;0.67;0.3746837
1546;2019-01-31;2021-12-31;func_153;func_258;none;2012-05-01;2099-12-31;cat_7;cat_04;cat_207;cat_2;cat_01;cat_4;cat_5;0.36;0.8;0.42;0.3949706
1547;2012-01-01;2012-01-31;before_data_capture;none;func_199;2010-05-15;2018-12-31;cat_3;cat_05;cat_430;cat_1;cat_01;cat_7;cat_2;0.08;1;0.75;0.3099575
1547;2012-01-31;2012-10-31;func_199;before_data_capture;func_136;2010-05-15;2018-12-31;cat_3;cat_05;cat_430;cat_1;cat_01;cat_7;cat_2;0.08;1;0.75;0.3099575
1547;2012-11-30;2015-10-31;func_136;func_199;func_131;2010-05-15;2018-12-31;cat_3;cat_05;cat_430;cat_1;cat_01;cat_7;cat_2;0.2;1;0.75;0.3359948
1547;2015-11-30;2021-12-31;func_131;func_136;none;2020-03-01;2099-12-31;cat_3;cat_02;cat_430;cat_1;cat_01;cat_7;cat_2;0.04;1;0.75;0.3970824
1548;2014-10-31;2021-12-31;func_144;none;none;2014-10-01;2099-12-31;cat_4;cat_04;cat_144;cat_1;cat_01;cat_1;cat_2;0.28;1;1;0.9443157
1549;2012-01-01;2012-01-31;before_data_capture;none;func_249;2001-01-01;2099-12-31;cat_4;cat_04;cat_168;cat_1;cat_01;cat_4;cat_2;0.8;1;0.5;0.3150595
1549;2012-01-31;2021-12-31;func_249;before_data_capture;none;2001-01-01;2099-12-31;cat_4;cat_04;cat_168;cat_1;cat_01;cat_4;cat_2;0.8;1;0.5;0.3150595
1550;2012-01-01;2012-01-31;before_data_capture;none;func_030;2005-11-07;2022-04-30;cat_4;cat_04;cat_164;cat_2;cat_01;cat_1;cat_2;0.28;0.8;0.75;0.3000176
1550;2012-01-31;2012-12-31;func_030;before_data_capture;func_210;2005-11-07;2022-04-30;cat_4;cat_04;cat_164;cat_2;cat_01;cat_1;cat_2;0.28;0.8;0.75;0.3000176
1550;2013-01-31;2021-12-31;func_210;func_030;none;2005-11-07;2022-04-30;cat_4;cat_04;cat_164;cat_2;cat_01;cat_1;cat_2;0.64;0.5;0.67;0.377598
1551;2012-01-31;2014-06-30;func_005;before_data_capture;func_100;2013-04-01;2022-04-30;cat_7;cat_02;cat_137;cat_2;cat_01;cat_6;cat_5;0.04;0.8;0.17;0.1839987
1551;2012-01-01;2012-01-31;before_data_capture;none;func_005;2013-04-01;2022-04-30;cat_7;cat_02;cat_137;cat_2;cat_01;cat_6;cat_5;0.04;0.8;0.17;0.1839987
1551;2014-07-31;2021-12-31;func_100;func_005;none;2013-04-01;2022-04-30;cat_7;cat_02;cat_137;cat_2;cat_01;cat_6;cat_5;0.32;0.5;0.17;0.2123431
1552;2012-01-01;2012-01-31;before_data_capture;none;func_163;2011-01-01;2099-12-31;cat_2;cat_04;cat_141;cat_1;cat_01;cat_1;cat_3;0.4;1;0.33;0.2374523
1552;2012-01-31;2021-12-31;func_163;before_data_capture;none;2011-01-01;2099-12-31;cat_2;cat_04;cat_141;cat_1;cat_01;cat_1;cat_3;0.4;1;0.33;0.2374523
1553;2012-01-01;2012-01-31;before_data_capture;none;func_259;2012-01-01;2099-12-31;cat_7;cat_04;cat_183;cat_2;cat_01;cat_5;cat_5;0.36;1;0.25;0.2006484
1553;2012-01-31;2021-12-31;func_259;before_data_capture;none;2012-01-01;2099-12-31;cat_7;cat_04;cat_183;cat_2;cat_01;cat_5;cat_5;0.36;1;0.25;0.2006484
1554;2012-01-01;2012-01-31;before_data_capture;none;func_216;2001-01-01;2099-12-31;cat_2;cat_04;cat_164;cat_2;cat_01;cat_4;cat_3;0.8;0.8;0.42;0.2869889
1554;2012-01-31;2021-12-31;func_216;before_data_capture;none;2001-01-01;2099-12-31;cat_2;cat_04;cat_164;cat_2;cat_01;cat_4;cat_3;0.8;0.8;0.42;0.2869889
1555;2012-01-01;2012-01-31;before_data_capture;none;func_125;2008-04-01;2023-03-31;cat_4;cat_04;cat_165;cat_2;cat_01;cat_4;cat_3;0.2;0.9;0.58;0.2539641
1555;2012-01-31;2013-09-30;func_125;before_data_capture;func_042;2008-04-01;2023-03-31;cat_4;cat_04;cat_165;cat_2;cat_01;cat_4;cat_3;0.2;0.9;0.58;0.2539641
1555;2013-10-31;2016-12-31;func_042;func_125;func_041;2008-04-01;2023-03-31;cat_4;cat_04;cat_165;cat_2;cat_01;cat_4;cat_3;0.32;0.9;0.58;0.2706693
